in s,C1 in V
-3.974048E-04,6.34766E-02
-3.973952E-04,6.34766E-02
-3.973856E-04,3.41797E-02
-3.973760E-04,2.44141E-02
-3.973664E-04,3.41797E-02
-3.973568E-04,4.88281E-03
-3.973472E-04,5.37109E-02
-3.973376E-04,3.41797E-02
-3.973280E-04,5.37109E-02
-3.973184E-04,2.44141E-02
-3.973088E-04,5.37109E-02
-3.972992E-04,1.46484E-02
-3.972896E-04,4.39453E-02
-3.972800E-04,1.46484E-02
-3.972704E-04,4.39453E-02
-3.972608E-04,2.44141E-02
-3.972512E-04,4.39453E-02
-3.972416E-04,1.46484E-02
-3.972320E-04,4.39453E-02
-3.972224E-04,-4.88281E-03
-3.972128E-04,3.41797E-02
-3.972032E-04,3.41797E-02
-3.971936E-04,6.34766E-02
-3.971840E-04,4.39453E-02
-3.971744E-04,4.39453E-02
-3.971648E-04,5.37109E-02
-3.971552E-04,2.44141E-02
-3.971456E-04,2.44141E-02
-3.971360E-04,9.27734E-02
-3.971264E-04,1.46484E-02
-3.971168E-04,3.41797E-02
-3.971072E-04,-4.88281E-03
-3.970976E-04,7.32422E-02
-3.970880E-04,4.39453E-02
-3.970784E-04,3.41797E-02
-3.970688E-04,3.41797E-02
-3.970592E-04,2.44141E-02
-3.970496E-04,5.37109E-02
-3.970400E-04,3.41797E-02
-3.970304E-04,5.37109E-02
-3.970208E-04,4.39453E-02
-3.970112E-04,4.39453E-02
-3.970016E-04,4.39453E-02
-3.969920E-04,3.41797E-02
-3.969824E-04,6.34766E-02
-3.969728E-04,3.41797E-02
-3.969632E-04,5.37109E-02
-3.969536E-04,3.41797E-02
-3.969440E-04,7.32422E-02
-3.969344E-04,3.41797E-02
-3.969248E-04,4.39453E-02
-3.969152E-04,3.41797E-02
-3.969056E-04,4.39453E-02
-3.968960E-04,7.32422E-02
-3.968864E-04,1.46484E-02
-3.968768E-04,5.37109E-02
-3.968672E-04,4.88281E-03
-3.968576E-04,2.44141E-02
-3.968480E-04,3.41797E-02
-3.968384E-04,3.41797E-02
-3.968288E-04,4.39453E-02
-3.968192E-04,3.41797E-02
-3.968096E-04,2.44141E-02
-3.968000E-04,2.44141E-02
-3.967904E-04,3.41797E-02
-3.967808E-04,4.39453E-02
-3.967712E-04,7.32422E-02
-3.967616E-04,6.34766E-02
-3.967520E-04,3.41797E-02
-3.967424E-04,5.37109E-02
-3.967328E-04,5.37109E-02
-3.967232E-04,3.41797E-02
-3.967136E-04,4.39453E-02
-3.967040E-04,3.41797E-02
-3.966944E-04,3.41797E-02
-3.966848E-04,4.88281E-03
-3.966752E-04,6.34766E-02
-3.966656E-04,4.39453E-02
-3.966560E-04,9.27734E-02
-3.966464E-04,1.46484E-02
-3.966368E-04,4.39453E-02
-3.966272E-04,3.41797E-02
-3.966176E-04,7.32422E-02
-3.966080E-04,6.34766E-02
-3.965984E-04,6.34766E-02
-3.965888E-04,3.41797E-02
-3.965792E-04,5.37109E-02
-3.965696E-04,4.39453E-02
-3.965600E-04,5.37109E-02
-3.965504E-04,3.41797E-02
-3.965408E-04,3.41797E-02
-3.965312E-04,6.34766E-02
-3.965216E-04,6.34766E-02
-3.965120E-04,6.34766E-02
-3.965024E-04,6.34766E-02
-3.964928E-04,5.37109E-02
-3.964832E-04,5.37109E-02
-3.964736E-04,2.44141E-02
-3.964640E-04,3.41797E-02
-3.964544E-04,5.37109E-02
-3.964448E-04,6.34766E-02
-3.964352E-04,3.41797E-02
-3.964256E-04,4.39453E-02
-3.964160E-04,7.32422E-02
-3.964064E-04,6.34766E-02
-3.963968E-04,3.41797E-02
-3.963872E-04,6.34766E-02
-3.963776E-04,4.39453E-02
-3.963680E-04,9.27734E-02
-3.963584E-04,1.46484E-02
-3.963488E-04,6.34766E-02
-3.963392E-04,5.37109E-02
-3.963296E-04,6.34766E-02
-3.963200E-04,1.46484E-02
-3.963104E-04,6.34766E-02
-3.963008E-04,4.39453E-02
-3.962912E-04,6.34766E-02
-3.962816E-04,7.32422E-02
-3.962720E-04,4.39453E-02
-3.962624E-04,7.32422E-02
-3.962528E-04,1.46484E-02
-3.962432E-04,-4.88281E-03
-3.962336E-04,6.34766E-02
-3.962240E-04,3.41797E-02
-3.962144E-04,6.34766E-02
-3.962048E-04,6.34766E-02
-3.961952E-04,3.41797E-02
-3.961856E-04,4.39453E-02
-3.961760E-04,8.30078E-02
-3.961664E-04,5.37109E-02
-3.961568E-04,5.37109E-02
-3.961472E-04,3.41797E-02
-3.961376E-04,3.41797E-02
-3.961280E-04,1.46484E-02
-3.961184E-04,4.39453E-02
-3.961088E-04,4.88281E-03
-3.960992E-04,3.41797E-02
-3.960896E-04,3.41797E-02
-3.960800E-04,6.34766E-02
-3.960704E-04,3.41797E-02
-3.960608E-04,3.41797E-02
-3.960512E-04,1.46484E-02
-3.960416E-04,9.27734E-02
-3.960320E-04,4.39453E-02
-3.960224E-04,6.34766E-02
-3.960128E-04,2.44141E-02
-3.960032E-04,4.39453E-02
-3.959936E-04,4.39453E-02
-3.959840E-04,6.34766E-02
-3.959744E-04,1.46484E-02
-3.959648E-04,4.39453E-02
-3.959552E-04,7.32422E-02
-3.959456E-04,4.39453E-02
-3.959360E-04,6.34766E-02
-3.959264E-04,4.39453E-02
-3.959168E-04,4.88281E-03
-3.959072E-04,9.27734E-02
-3.958976E-04,1.46484E-02
-3.958880E-04,1.46484E-02
-3.958784E-04,4.39453E-02
-3.958688E-04,4.39453E-02
-3.958592E-04,4.88281E-03
-3.958496E-04,7.32422E-02
-3.958400E-04,6.34766E-02
-3.958304E-04,4.39453E-02
-3.958208E-04,2.44141E-02
-3.958112E-04,6.34766E-02
-3.958016E-04,5.37109E-02
-3.957920E-04,4.39453E-02
-3.957824E-04,4.39453E-02
-3.957728E-04,3.41797E-02
-3.957632E-04,4.39453E-02
-3.957536E-04,4.39453E-02
-3.957440E-04,2.44141E-02
-3.957344E-04,3.41797E-02
-3.957248E-04,3.41797E-02
-3.957152E-04,7.32422E-02
-3.957056E-04,3.41797E-02
-3.956960E-04,4.39453E-02
-3.956864E-04,3.41797E-02
-3.956768E-04,6.34766E-02
-3.956672E-04,9.27734E-02
-3.956576E-04,7.32422E-02
-3.956480E-04,3.41797E-02
-3.956384E-04,6.34766E-02
-3.956288E-04,3.41797E-02
-3.956192E-04,1.46484E-02
-3.956096E-04,5.37109E-02
-3.956000E-04,1.46484E-02
-3.955904E-04,3.41797E-02
-3.955808E-04,7.32422E-02
-3.955712E-04,3.41797E-02
-3.955616E-04,6.34766E-02
-3.955520E-04,6.34766E-02
-3.955424E-04,4.39453E-02
-3.955328E-04,5.37109E-02
-3.955232E-04,7.32422E-02
-3.955136E-04,4.39453E-02
-3.955040E-04,8.30078E-02
-3.954944E-04,3.41797E-02
-3.954848E-04,3.41797E-02
-3.954752E-04,3.41797E-02
-3.954656E-04,5.37109E-02
-3.954560E-04,4.39453E-02
-3.954464E-04,2.44141E-02
-3.954368E-04,4.39453E-02
-3.954272E-04,6.34766E-02
-3.954176E-04,3.41797E-02
-3.954080E-04,6.34766E-02
-3.953984E-04,6.34766E-02
-3.953888E-04,5.37109E-02
-3.953792E-04,4.39453E-02
-3.953696E-04,6.34766E-02
-3.953600E-04,1.46484E-02
-3.953504E-04,5.37109E-02
-3.953408E-04,6.34766E-02
-3.953312E-04,6.34766E-02
-3.953216E-04,3.41797E-02
-3.953120E-04,3.41797E-02
-3.953024E-04,2.44141E-02
-3.952928E-04,3.41797E-02
-3.952832E-04,5.37109E-02
-3.952736E-04,7.32422E-02
-3.952640E-04,-4.88281E-03
-3.952544E-04,7.32422E-02
-3.952448E-04,-4.88281E-03
-3.952352E-04,6.34766E-02
-3.952256E-04,4.39453E-02
-3.952160E-04,5.37109E-02
-3.952064E-04,5.37109E-02
-3.951968E-04,6.34766E-02
-3.951872E-04,3.41797E-02
-3.951776E-04,6.34766E-02
-3.951680E-04,6.34766E-02
-3.951584E-04,3.41797E-02
-3.951488E-04,4.39453E-02
-3.951392E-04,5.37109E-02
-3.951296E-04,3.41797E-02
-3.951200E-04,1.46484E-02
-3.951104E-04,4.39453E-02
-3.951008E-04,6.34766E-02
-3.950912E-04,7.32422E-02
-3.950816E-04,4.39453E-02
-3.950720E-04,2.44141E-02
-3.950624E-04,7.32422E-02
-3.950528E-04,5.37109E-02
-3.950432E-04,7.32422E-02
-3.950336E-04,-4.88281E-03
-3.950240E-04,5.37109E-02
-3.950144E-04,5.37109E-02
-3.950048E-04,2.44141E-02
-3.949952E-04,3.41797E-02
-3.949856E-04,6.34766E-02
-3.949760E-04,1.46484E-02
-3.949664E-04,5.37109E-02
-3.949568E-04,3.41797E-02
-3.949472E-04,2.44141E-02
-3.949376E-04,5.37109E-02
-3.949280E-04,7.32422E-02
-3.949184E-04,4.39453E-02
-3.949088E-04,6.34766E-02
-3.948992E-04,5.37109E-02
-3.948896E-04,7.32422E-02
-3.948800E-04,4.39453E-02
-3.948704E-04,5.37109E-02
-3.948608E-04,5.37109E-02
-3.948512E-04,4.39453E-02
-3.948416E-04,3.41797E-02
-3.948320E-04,6.34766E-02
-3.948224E-04,3.41797E-02
-3.948128E-04,6.34766E-02
-3.948032E-04,4.39453E-02
-3.947936E-04,4.39453E-02
-3.947840E-04,6.34766E-02
-3.947744E-04,4.39453E-02
-3.947648E-04,4.39453E-02
-3.947552E-04,2.44141E-02
-3.947456E-04,3.41797E-02
-3.947360E-04,4.39453E-02
-3.947264E-04,6.34766E-02
-3.947168E-04,4.39453E-02
-3.947072E-04,4.39453E-02
-3.946976E-04,7.32422E-02
-3.946880E-04,5.37109E-02
-3.946784E-04,3.41797E-02
-3.946688E-04,4.39453E-02
-3.946592E-04,6.34766E-02
-3.946496E-04,6.34766E-02
-3.946400E-04,6.34766E-02
-3.946304E-04,-1.46484E-02
-3.946208E-04,7.32422E-02
-3.946112E-04,4.88281E-03
-3.946016E-04,6.34766E-02
-3.945920E-04,3.41797E-02
-3.945824E-04,6.34766E-02
-3.945728E-04,2.44141E-02
-3.945632E-04,8.30078E-02
-3.945536E-04,3.41797E-02
-3.945440E-04,6.34766E-02
-3.945344E-04,4.39453E-02
-3.945248E-04,6.34766E-02
-3.945152E-04,5.37109E-02
-3.945056E-04,7.32422E-02
-3.944960E-04,5.37109E-02
-3.944864E-04,8.30078E-02
-3.944768E-04,1.46484E-02
-3.944672E-04,4.88281E-03
-3.944576E-04,5.37109E-02
-3.944480E-04,5.37109E-02
-3.944384E-04,5.37109E-02
-3.944288E-04,5.37109E-02
-3.944192E-04,5.37109E-02
-3.944096E-04,8.30078E-02
-3.944000E-04,7.32422E-02
-3.943904E-04,5.37109E-02
-3.943808E-04,6.34766E-02
-3.943712E-04,6.34766E-02
-3.943616E-04,3.41797E-02
-3.943520E-04,5.37109E-02
-3.943424E-04,5.37109E-02
-3.943328E-04,7.32422E-02
-3.943232E-04,6.34766E-02
-3.943136E-04,5.37109E-02
-3.943040E-04,2.44141E-02
-3.942944E-04,6.34766E-02
-3.942848E-04,3.41797E-02
-3.942752E-04,6.34766E-02
-3.942656E-04,7.32422E-02
-3.942560E-04,3.41797E-02
-3.942464E-04,1.46484E-02
-3.942368E-04,3.41797E-02
-3.942272E-04,4.88281E-03
-3.942176E-04,6.34766E-02
-3.942080E-04,3.41797E-02
-3.941984E-04,4.39453E-02
-3.941888E-04,3.41797E-02
-3.941792E-04,6.34766E-02
-3.941696E-04,6.34766E-02
-3.941600E-04,6.34766E-02
-3.941504E-04,3.41797E-02
-3.941408E-04,4.39453E-02
-3.941312E-04,6.34766E-02
-3.941216E-04,6.34766E-02
-3.941120E-04,4.39453E-02
-3.941024E-04,4.39453E-02
-3.940928E-04,5.37109E-02
-3.940832E-04,6.34766E-02
-3.940736E-04,5.37109E-02
-3.940640E-04,3.41797E-02
-3.940544E-04,3.41797E-02
-3.940448E-04,5.37109E-02
-3.940352E-04,4.88281E-03
-3.940256E-04,7.32422E-02
-3.940160E-04,1.46484E-02
-3.940064E-04,7.32422E-02
-3.939968E-04,4.39453E-02
-3.939872E-04,6.34766E-02
-3.939776E-04,3.41797E-02
-3.939680E-04,4.39453E-02
-3.939584E-04,2.44141E-02
-3.939488E-04,7.32422E-02
-3.939392E-04,2.44141E-02
-3.939296E-04,6.34766E-02
-3.939200E-04,1.46484E-02
-3.939104E-04,5.37109E-02
-3.939008E-04,3.41797E-02
-3.938912E-04,6.34766E-02
-3.938816E-04,3.41797E-02
-3.938720E-04,3.41797E-02
-3.938624E-04,3.41797E-02
-3.938528E-04,3.41797E-02
-3.938432E-04,3.41797E-02
-3.938336E-04,4.39453E-02
-3.938240E-04,4.39453E-02
-3.938144E-04,6.34766E-02
-3.938048E-04,3.41797E-02
-3.937952E-04,2.44141E-02
-3.937856E-04,3.41797E-02
-3.937760E-04,4.88281E-03
-3.937664E-04,8.30078E-02
-3.937568E-04,5.37109E-02
-3.937472E-04,4.88281E-03
-3.937376E-04,5.37109E-02
-3.937280E-04,3.41797E-02
-3.937184E-04,3.41797E-02
-3.937088E-04,4.88281E-03
-3.936992E-04,9.27734E-02
-3.936896E-04,1.46484E-02
-3.936800E-04,7.32422E-02
-3.936704E-04,7.32422E-02
-3.936608E-04,3.41797E-02
-3.936512E-04,5.37109E-02
-3.936416E-04,8.30078E-02
-3.936320E-04,4.39453E-02
-3.936224E-04,7.32422E-02
-3.936128E-04,1.46484E-02
-3.936032E-04,4.39453E-02
-3.935936E-04,4.39453E-02
-3.935840E-04,6.34766E-02
-3.935744E-04,5.37109E-02
-3.935648E-04,3.41797E-02
-3.935552E-04,4.88281E-03
-3.935456E-04,6.34766E-02
-3.935360E-04,4.39453E-02
-3.935264E-04,2.44141E-02
-3.935168E-04,3.41797E-02
-3.935072E-04,5.37109E-02
-3.934976E-04,4.39453E-02
-3.934880E-04,6.34766E-02
-3.934784E-04,5.37109E-02
-3.934688E-04,6.34766E-02
-3.934592E-04,4.88281E-03
-3.934496E-04,1.46484E-02
-3.934400E-04,4.88281E-03
-3.934304E-04,6.34766E-02
-3.934208E-04,3.41797E-02
-3.934112E-04,3.41797E-02
-3.934016E-04,3.41797E-02
-3.933920E-04,5.37109E-02
-3.933824E-04,3.41797E-02
-3.933728E-04,5.37109E-02
-3.933632E-04,4.39453E-02
-3.933536E-04,4.39453E-02
-3.933440E-04,6.34766E-02
-3.933344E-04,6.34766E-02
-3.933248E-04,4.39453E-02
-3.933152E-04,5.37109E-02
-3.933056E-04,3.41797E-02
-3.932960E-04,6.34766E-02
-3.932864E-04,3.41797E-02
-3.932768E-04,5.37109E-02
-3.932672E-04,2.44141E-02
-3.932576E-04,6.34766E-02
-3.932480E-04,3.41797E-02
-3.932384E-04,5.37109E-02
-3.932288E-04,2.44141E-02
-3.932192E-04,5.37109E-02
-3.932096E-04,2.44141E-02
-3.932000E-04,3.41797E-02
-3.931904E-04,6.34766E-02
-3.931808E-04,5.37109E-02
-3.931712E-04,4.39453E-02
-3.931616E-04,4.39453E-02
-3.931520E-04,8.30078E-02
-3.931424E-04,3.41797E-02
-3.931328E-04,3.41797E-02
-3.931232E-04,1.02539E-01
-3.931136E-04,4.39453E-02
-3.931040E-04,6.34766E-02
-3.930944E-04,6.34766E-02
-3.930848E-04,5.37109E-02
-3.930752E-04,4.39453E-02
-3.930656E-04,6.34766E-02
-3.930560E-04,5.37109E-02
-3.930464E-04,6.34766E-02
-3.930368E-04,5.37109E-02
-3.930272E-04,6.34766E-02
-3.930176E-04,3.41797E-02
-3.930080E-04,4.39453E-02
-3.929984E-04,5.37109E-02
-3.929888E-04,4.39453E-02
-3.929792E-04,7.32422E-02
-3.929696E-04,6.34766E-02
-3.929600E-04,1.46484E-02
-3.929504E-04,3.41797E-02
-3.929408E-04,3.41797E-02
-3.929312E-04,4.39453E-02
-3.929216E-04,5.37109E-02
-3.929120E-04,3.41797E-02
-3.929024E-04,3.41797E-02
-3.928928E-04,4.39453E-02
-3.928832E-04,5.37109E-02
-3.928736E-04,6.34766E-02
-3.928640E-04,4.39453E-02
-3.928544E-04,4.39453E-02
-3.928448E-04,2.44141E-02
-3.928352E-04,6.34766E-02
-3.928256E-04,4.39453E-02
-3.928160E-04,5.37109E-02
-3.928064E-04,2.44141E-02
-3.927968E-04,5.37109E-02
-3.927872E-04,4.39453E-02
-3.927776E-04,6.34766E-02
-3.927680E-04,3.41797E-02
-3.927584E-04,8.30078E-02
-3.927488E-04,3.41797E-02
-3.927392E-04,4.39453E-02
-3.927296E-04,4.88281E-03
-3.927200E-04,5.37109E-02
-3.927104E-04,7.32422E-02
-3.927008E-04,9.27734E-02
-3.926912E-04,6.34766E-02
-3.926816E-04,7.32422E-02
-3.926720E-04,3.41797E-02
-3.926624E-04,7.32422E-02
-3.926528E-04,2.44141E-02
-3.926432E-04,7.32422E-02
-3.926336E-04,3.41797E-02
-3.926240E-04,4.88281E-03
-3.926144E-04,3.41797E-02
-3.926048E-04,6.34766E-02
-3.925952E-04,4.88281E-03
-3.925856E-04,6.34766E-02
-3.925760E-04,5.37109E-02
-3.925664E-04,2.44141E-02
-3.925568E-04,2.44141E-02
-3.925472E-04,6.34766E-02
-3.925376E-04,4.39453E-02
-3.925280E-04,6.34766E-02
-3.925184E-04,4.88281E-03
-3.925088E-04,3.41797E-02
-3.924992E-04,5.37109E-02
-3.924896E-04,6.34766E-02
-3.924800E-04,5.37109E-02
-3.924704E-04,7.32422E-02
-3.924608E-04,5.37109E-02
-3.924512E-04,7.32422E-02
-3.924416E-04,2.44141E-02
-3.924320E-04,5.37109E-02
-3.924224E-04,6.34766E-02
-3.924128E-04,1.46484E-02
-3.924032E-04,2.44141E-02
-3.923936E-04,7.32422E-02
-3.923840E-04,3.41797E-02
-3.923744E-04,3.41797E-02
-3.923648E-04,3.41797E-02
-3.923552E-04,1.46484E-02
-3.923456E-04,4.39453E-02
-3.923360E-04,3.41797E-02
-3.923264E-04,5.37109E-02
-3.923168E-04,3.41797E-02
-3.923072E-04,4.39453E-02
-3.922976E-04,6.34766E-02
-3.922880E-04,3.41797E-02
-3.922784E-04,3.41797E-02
-3.922688E-04,3.41797E-02
-3.922592E-04,4.39453E-02
-3.922496E-04,5.37109E-02
-3.922400E-04,7.32422E-02
-3.922304E-04,4.39453E-02
-3.922208E-04,6.34766E-02
-3.922112E-04,4.88281E-03
-3.922016E-04,4.39453E-02
-3.921920E-04,4.88281E-03
-3.921824E-04,3.41797E-02
-3.921728E-04,5.37109E-02
-3.921632E-04,4.39453E-02
-3.921536E-04,1.46484E-02
-3.921440E-04,6.34766E-02
-3.921344E-04,4.39453E-02
-3.921248E-04,5.37109E-02
-3.921152E-04,7.32422E-02
-3.921056E-04,6.34766E-02
-3.920960E-04,3.41797E-02
-3.920864E-04,6.34766E-02
-3.920768E-04,5.37109E-02
-3.920672E-04,4.39453E-02
-3.920576E-04,5.37109E-02
-3.920480E-04,5.37109E-02
-3.920384E-04,2.44141E-02
-3.920288E-04,3.41797E-02
-3.920192E-04,2.44141E-02
-3.920096E-04,2.44141E-02
-3.920000E-04,2.44141E-02
-3.919904E-04,7.32422E-02
-3.919808E-04,3.41797E-02
-3.919712E-04,3.41797E-02
-3.919616E-04,4.39453E-02
-3.919520E-04,1.46484E-02
-3.919424E-04,3.41797E-02
-3.919328E-04,2.44141E-02
-3.919232E-04,4.39453E-02
-3.919136E-04,5.37109E-02
-3.919040E-04,6.34766E-02
-3.918944E-04,4.39453E-02
-3.918848E-04,-4.88281E-03
-3.918752E-04,6.34766E-02
-3.918656E-04,3.41797E-02
-3.918560E-04,5.37109E-02
-3.918464E-04,4.39453E-02
-3.918368E-04,3.41797E-02
-3.918272E-04,3.41797E-02
-3.918176E-04,6.34766E-02
-3.918080E-04,6.34766E-02
-3.917984E-04,4.39453E-02
-3.917888E-04,1.46484E-02
-3.917792E-04,5.37109E-02
-3.917696E-04,4.39453E-02
-3.917600E-04,3.41797E-02
-3.917504E-04,3.41797E-02
-3.917408E-04,6.34766E-02
-3.917312E-04,3.41797E-02
-3.917216E-04,7.32422E-02
-3.917120E-04,3.41797E-02
-3.917024E-04,5.37109E-02
-3.916928E-04,3.41797E-02
-3.916832E-04,5.37109E-02
-3.916736E-04,5.37109E-02
-3.916640E-04,5.37109E-02
-3.916544E-04,3.41797E-02
-3.916448E-04,5.37109E-02
-3.916352E-04,6.34766E-02
-3.916256E-04,1.46484E-02
-3.916160E-04,7.32422E-02
-3.916064E-04,3.41797E-02
-3.915968E-04,6.34766E-02
-3.915872E-04,7.32422E-02
-3.915776E-04,3.41797E-02
-3.915680E-04,5.37109E-02
-3.915584E-04,3.41797E-02
-3.915488E-04,4.39453E-02
-3.915392E-04,3.41797E-02
-3.915296E-04,4.39453E-02
-3.915200E-04,5.37109E-02
-3.915104E-04,6.34766E-02
-3.915008E-04,5.37109E-02
-3.914912E-04,7.32422E-02
-3.914816E-04,1.46484E-02
-3.914720E-04,3.41797E-02
-3.914624E-04,3.41797E-02
-3.914528E-04,8.30078E-02
-3.914432E-04,5.37109E-02
-3.914336E-04,5.37109E-02
-3.914240E-04,2.44141E-02
-3.914144E-04,6.34766E-02
-3.914048E-04,4.39453E-02
-3.913952E-04,1.46484E-02
-3.913856E-04,5.37109E-02
-3.913760E-04,3.41797E-02
-3.913664E-04,4.39453E-02
-3.913568E-04,4.39453E-02
-3.913472E-04,4.39453E-02
-3.913376E-04,4.39453E-02
-3.913280E-04,4.39453E-02
-3.913184E-04,5.37109E-02
-3.913088E-04,5.37109E-02
-3.912992E-04,6.34766E-02
-3.912896E-04,1.46484E-02
-3.912800E-04,6.34766E-02
-3.912704E-04,2.44141E-02
-3.912608E-04,6.34766E-02
-3.912512E-04,4.39453E-02
-3.912416E-04,3.41797E-02
-3.912320E-04,4.88281E-03
-3.912224E-04,4.39453E-02
-3.912128E-04,3.41797E-02
-3.912032E-04,4.88281E-03
-3.911936E-04,3.41797E-02
-3.911840E-04,4.39453E-02
-3.911744E-04,3.41797E-02
-3.911648E-04,6.34766E-02
-3.911552E-04,4.39453E-02
-3.911456E-04,7.32422E-02
-3.911360E-04,6.34766E-02
-3.911264E-04,4.39453E-02
-3.911168E-04,6.34766E-02
-3.911072E-04,4.39453E-02
-3.910976E-04,3.41797E-02
-3.910880E-04,7.32422E-02
-3.910784E-04,3.41797E-02
-3.910688E-04,6.34766E-02
-3.910592E-04,4.88281E-03
-3.910496E-04,4.39453E-02
-3.910400E-04,3.41797E-02
-3.910304E-04,5.37109E-02
-3.910208E-04,2.44141E-02
-3.910112E-04,3.41797E-02
-3.910016E-04,2.44141E-02
-3.909920E-04,2.44141E-02
-3.909824E-04,3.41797E-02
-3.909728E-04,1.46484E-02
-3.909632E-04,1.46484E-02
-3.909536E-04,6.34766E-02
-3.909440E-04,3.41797E-02
-3.909344E-04,3.41797E-02
-3.909248E-04,3.41797E-02
-3.909152E-04,4.39453E-02
-3.909056E-04,3.41797E-02
-3.908960E-04,1.46484E-02
-3.908864E-04,6.34766E-02
-3.908768E-04,4.39453E-02
-3.908672E-04,4.39453E-02
-3.908576E-04,1.02539E-01
-3.908480E-04,4.39453E-02
-3.908384E-04,5.37109E-02
-3.908288E-04,4.39453E-02
-3.908192E-04,4.39453E-02
-3.908096E-04,4.39453E-02
-3.908000E-04,5.37109E-02
-3.907904E-04,4.39453E-02
-3.907808E-04,4.39453E-02
-3.907712E-04,6.34766E-02
-3.907616E-04,5.37109E-02
-3.907520E-04,3.41797E-02
-3.907424E-04,2.44141E-02
-3.907328E-04,3.41797E-02
-3.907232E-04,5.37109E-02
-3.907136E-04,6.34766E-02
-3.907040E-04,6.34766E-02
-3.906944E-04,2.44141E-02
-3.906848E-04,6.34766E-02
-3.906752E-04,4.39453E-02
-3.906656E-04,6.34766E-02
-3.906560E-04,4.88281E-03
-3.906464E-04,4.39453E-02
-3.906368E-04,3.41797E-02
-3.906272E-04,4.39453E-02
-3.906176E-04,5.37109E-02
-3.906080E-04,6.34766E-02
-3.905984E-04,5.37109E-02
-3.905888E-04,4.39453E-02
-3.905792E-04,4.39453E-02
-3.905696E-04,3.41797E-02
-3.905600E-04,4.39453E-02
-3.905504E-04,3.41797E-02
-3.905408E-04,3.41797E-02
-3.905312E-04,5.37109E-02
-3.905216E-04,3.41797E-02
-3.905120E-04,4.39453E-02
-3.905024E-04,2.44141E-02
-3.904928E-04,1.46484E-02
-3.904832E-04,4.39453E-02
-3.904736E-04,6.34766E-02
-3.904640E-04,7.32422E-02
-3.904544E-04,6.34766E-02
-3.904448E-04,1.46484E-02
-3.904352E-04,5.37109E-02
-3.904256E-04,3.41797E-02
-3.904160E-04,3.41797E-02
-3.904064E-04,3.41797E-02
-3.903968E-04,3.41797E-02
-3.903872E-04,3.41797E-02
-3.903776E-04,6.34766E-02
-3.903680E-04,2.44141E-02
-3.903584E-04,2.44141E-02
-3.903488E-04,2.44141E-02
-3.903392E-04,1.46484E-02
-3.903296E-04,7.32422E-02
-3.903200E-04,4.39453E-02
-3.903104E-04,6.34766E-02
-3.903008E-04,3.41797E-02
-3.902912E-04,3.41797E-02
-3.902816E-04,3.41797E-02
-3.902720E-04,6.34766E-02
-3.902624E-04,5.37109E-02
-3.902528E-04,5.37109E-02
-3.902432E-04,7.32422E-02
-3.902336E-04,2.44141E-02
-3.902240E-04,3.41797E-02
-3.902144E-04,3.41797E-02
-3.902048E-04,5.37109E-02
-3.901952E-04,4.88281E-03
-3.901856E-04,3.41797E-02
-3.901760E-04,-4.88281E-03
-3.901664E-04,6.34766E-02
-3.901568E-04,3.41797E-02
-3.901472E-04,6.34766E-02
-3.901376E-04,4.39453E-02
-3.901280E-04,5.37109E-02
-3.901184E-04,3.41797E-02
-3.901088E-04,5.37109E-02
-3.900992E-04,1.46484E-02
-3.900896E-04,4.39453E-02
-3.900800E-04,3.41797E-02
-3.900704E-04,7.32422E-02
-3.900608E-04,4.39453E-02
-3.900512E-04,4.39453E-02
-3.900416E-04,3.41797E-02
-3.900320E-04,6.34766E-02
-3.900224E-04,3.41797E-02
-3.900128E-04,5.37109E-02
-3.900032E-04,6.34766E-02
-3.899936E-04,5.37109E-02
-3.899840E-04,4.39453E-02
-3.899744E-04,5.37109E-02
-3.899648E-04,5.37109E-02
-3.899552E-04,4.39453E-02
-3.899456E-04,3.41797E-02
-3.899360E-04,4.39453E-02
-3.899264E-04,3.41797E-02
-3.899168E-04,4.39453E-02
-3.899072E-04,1.46484E-02
-3.898976E-04,4.88281E-03
-3.898880E-04,1.46484E-02
-3.898784E-04,5.37109E-02
-3.898688E-04,5.37109E-02
-3.898592E-04,2.44141E-02
-3.898496E-04,4.39453E-02
-3.898400E-04,6.34766E-02
-3.898304E-04,2.44141E-02
-3.898208E-04,3.41797E-02
-3.898112E-04,4.39453E-02
-3.898016E-04,7.32422E-02
-3.897920E-04,3.41797E-02
-3.897824E-04,4.39453E-02
-3.897728E-04,-4.88281E-03
-3.897632E-04,2.44141E-02
-3.897536E-04,2.44141E-02
-3.897440E-04,4.39453E-02
-3.897344E-04,5.37109E-02
-3.897248E-04,1.46484E-02
-3.897152E-04,4.39453E-02
-3.897056E-04,6.34766E-02
-3.896960E-04,5.37109E-02
-3.896864E-04,6.34766E-02
-3.896768E-04,4.39453E-02
-3.896672E-04,5.37109E-02
-3.896576E-04,6.34766E-02
-3.896480E-04,7.32422E-02
-3.896384E-04,2.44141E-02
-3.896288E-04,4.39453E-02
-3.896192E-04,5.37109E-02
-3.896096E-04,4.39453E-02
-3.896000E-04,2.44141E-02
-3.895904E-04,4.39453E-02
-3.895808E-04,2.44141E-02
-3.895712E-04,6.34766E-02
-3.895616E-04,3.41797E-02
-3.895520E-04,6.34766E-02
-3.895424E-04,5.37109E-02
-3.895328E-04,2.44141E-02
-3.895232E-04,-4.88281E-03
